GROUP,VOLT_FLAG,SURVEY_ID,SCORE,LTR_COMMENT,PRIMARY_REASON,MONTH,CONNECTION_TIME,SALES_PERSON_SAT,SALES_FRIENDLY_SAT,COMMINICATION_SAT,FIRST_BILL_SAT,AGENT_KNOWLEDGE,VOLT_FLAG_BINARY,TREATMENT_BINARY,LTR_COMMENT_CLEAN,SENTIMENT_SCORE,SENTIMENT_MAGNITUDE,topics_assigned,substantive_topics,num_topics_assigned
control,,357761521,0,The router did not cover the whole of the house so computer at back of house ran very slow. Also would need to keep answer phone and hive hub in front room - not good. When I rang to cancel I was told there was at least a 7 day delay that I was going to have to pay for - even though I was cancelling the very next day after activation the service. I was also told there was a high connection charge - which was not the case for when I registered for the service I was told there would be no connection charge. When this was pointed out the telephone operator checked and agreed there was no connection charge but I would be paying for the service for the next seven days at least. I am not happy about this - I used the service for two days at most - the day it was activated and the day it was cancelled. (wed 3rd May and Thursday 4th May) and I didn't even connect up the TV or use the company tv box.,"Mobile Service,Reliability GeneralAlert,Equipment,General,Internet,Internet Service,Reliability GeneralUK Legacy,UK Legacy",2023-05-01,6,2,0,7,10,1,0,0,The router did not cover the whole of the house so computer at back of house ran very slow. Also would need to keep answer phone and hive hub in front room - not good. When I rang to cancel I was told there was at least a 7 day delay that I was going to have to pay for - even though I was cancelling the very next day after activation the service. I was also told there was a high connection charge - which was not the case for when I registered for the service I was told there would be no connection charge. When this was pointed out the telephone operator checked and agreed there was no connection charge but I would be paying for the service for the next seven days at least. I am not happy about this - I used the service for two days at most - the day it was activated and the day it was cancelled. (wed 3rd May and Thursday 4th May) and I didn't even connect up the TV or use the company tv box.,-0.699999988079071,5.099999904632568,['4_days_home_told_day'],['Service Delivery and Scheduling Issues'],1
control,,358518262,4,Long installation times and misleading text messages from you.,,2023-05-01,3,3,10,3,3,3,0,0,Long installation times and misleading text messages from you.,-0.800000011920929,0.800000011920929,['3_installation_contact_experience_setup'],['Installation Process and Setup Experience'],1
control,yes,358520979,10,,,2023-05-01,10,10,10,10,10,10,1,0,,,,[],[],0
control,,357435535,9,,,2023-05-01,8,8,8,8,8,8,0,0,,,,[],[],0
control,,357757396,8,"Easy process although did have to go through the same questions a few times and original contact never got in touch when he said he would. Hopefully, once installed, it will be a great experience.",,2023-05-01,8,9,9,9,9,9,0,0,"Easy process although did have to go through the same questions a few times and original contact never got in touch when he said he would. Hopefully, once installed, it will be a great experience.",0.5,1.0,['3_installation_contact_experience_setup'],['Installation Process and Setup Experience'],1
control,yes,357693303,8,,,2023-05-01,10,,9,10,10,10,1,0,,,,[],[],0
control,,358670266,9,Best broadband,"Deepdive,General",2023-05-01,10,10,10,10,10,9,0,0,Best broadband,0.8999999761581421,0.8999999761581421,[],[],0
control,yes,358098428,10,"They are helpful, reliable and stick to their work. The man who answered my request was caring and efficient. I will say more once my WiFi is installed but that will not be for another 2 weeks. I have used company Media for over 8 years!","Alert,Customer Service,General,Internet Service,Reliability GeneralTechnician,Technician,UK Legacy",2023-05-01,10,10,,10,10,10,1,0,"They are helpful, reliable and stick to their work. The man who answered my request was caring and efficient. I will say more once my WiFi is installed but that will not be for another 2 weeks. I have used company Media for over 8 years!",0.5,3.4000000953674316,['10_media_company_recommend_friends'],['Installation Quality and Recommendations'],1
control,yes,358193050,9,,"Customer Service,Technician",2023-05-01,9,9,9,9,9,9,1,0,,,,[],[],0
control,,358178086,1,,,2023-05-01,2,0,0,1,1,2,0,0,,,,[],[],0
control,yes,358767346,10,Good service much cheaper than sky,"Brand,General,Pricing",2023-05-01,10,10,10,10,10,10,1,0,Good service much cheaper than sky,0.800000011920929,0.800000011920929,['12_sky_wifi_18_3x'],['Competitor Comparisons (Sky)'],1
control,,358752585,10,Good internet connection,General,2023-05-01,10,10,10,10,10,10,0,0,Good internet connection,0.5,0.5,['8_broadband_company_april_media'],['Broadband Service and Connectivity'],1
control,yes,358845775,10,,,2023-05-01,10,10,10,10,10,10,1,0,,,,[],[],0
control,,358845220,10,Agent was very helpful from start to finish and made sure we got the right package for us at the best price.,"Customer Service,General,Pricing,UK Legacy",2023-05-01,10,10,10,10,10,10,0,0,Agent was very helpful from start to finish and made sure we got the right package for us at the best price.,0.8999999761581421,0.8999999761581421,['11_agent_helpful_start_polite'],['Sales Agent Performance and Process'],1
control,yes,358173872,7,not easy to speak to any one if you have a problem,,2023-05-01,7,5,7,7,9,5,1,0,not easy to speak to any one if you have a problem,-0.6000000238418579,0.6000000238418579,['13_needed_friendly_contract_competence'],['Professional Service Standards'],1
control,,358251091,3,"Poor customer care, told to wait in for an engineer so did so all day and nobody arrived and no call to tell me this was going to happen.","Customer Service,General,Technician,UK Legacy",2023-05-01,10,5,7,10,10,9,0,0,"Poor customer care, told to wait in for an engineer so did so all day and nobody arrived and no call to tell me this was going to happen.",-0.699999988079071,0.699999988079071,"['2_contract_emails_centers_operators', '3_installation_contact_experience_setup', '4_days_home_told_day']","['Contract Issues and Call Center Problems', 'Installation Process and Setup Experience', 'Service Delivery and Scheduling Issues']",3
control,,358257835,10,"Agent that came was very polite and helpful, although I told them on phone I had no boxes or wires in the house for a quick set up, he wasn't allocated enough time, he stayed and solved the problem and explained how everything worked.","Customer Service,Technician",2023-05-01,10,10,10,10,10,10,0,0,"Agent that came was very polite and helpful, although I told them on phone I had no boxes or wires in the house for a quick set up, he wasn't allocated enough time, he stayed and solved the problem and explained how everything worked.",0.699999988079071,0.699999988079071,[],[],0
control,,358268688,0,"Your customer service is awful and you really need to ditch the overseas call centers. Kindness and understanding in the voice go a long way. You can feel the contempt in operator voices (sniggering and laughing when you say you cannot understnd what they are saying - feels intentional) and cannot quite get all of the words due to very strong accents. Your only saving grace is the physical connection and stability of that. Thankfully, because connection quality is good I rarely (if ever - Thank Goodness) have to contact your call centers. Would not touch with a barge pole otherwise. Take a look at Now Broadband whos operators are absolutely marvellous. Lessons learned or brushed under the carpet? Haha","Customer Service,General,Reliability GeneralUK Legacy",2023-05-01,1,9,0,1,2,1,0,0,"Your customer service is awful and you really need to ditch the overseas call centers. Kindness and understanding in the voice go a long way. You can feel the contempt in operator voices (sniggering and laughing when you say you cannot understnd what they are saying - feels intentional) and cannot quite get all of the words due to very strong accents. Your only saving grace is the physical connection and stability of that. Thankfully, because connection quality is good I rarely (if ever - Thank Goodness) have to contact your call centers. Would not touch with a barge pole otherwise. Take a look at Now Broadband whos operators are absolutely marvellous. Lessons learned or brushed under the carpet? Haha",0.0,4.5,['2_contract_emails_centers_operators'],['Contract Issues and Call Center Problems'],1
control,yes,358313201,5,,,2023-05-01,5,7,7,5,7,5,1,0,,,,[],[],0
control,,358950053,10,Very polite engineer who consulted every step and very patient,"Customer Service,Processes/Journeys,Reliability GeneralTechnician,Technician",2023-05-01,10,10,10,10,10,10,0,0,Very polite engineer who consulted every step and very patient,0.8999999761581421,0.8999999761581421,['7_engineer_technician_mat_incredibly'],['Field Engineer Performance'],1
control,,358893205,10,,,2023-05-01,10,5,3,10,10,10,0,0,,,,[],[],0
control,,358869083,8,Very helpful and informant,"TV,TV/Video",2023-05-01,9,,7,9,9,8,0,0,Very helpful and informant,0.8999999761581421,0.8999999761581421,[],[],0
control,,358369084,10,,,2023-05-01,10,10,10,10,10,10,0,0,,,,[],[],0
control,yes,358410445,10,"The Engineer that visited to install the cable was exceptionally good, personable, a very good communicator, and most importantly didn't stop the installation when faced with obstructions, but rather, he overcame the obstructions to ensure the installation was completed. To elaborate, there was a hedge against the wall where the cable had to come through, most modern day engineers would stop the job at that point and cite the hedge as an obstruction, but not Stevie, he got in to the hedge to ensure the job got done. I was really impressed.",Technician,2023-05-01,10,10,10,10,10,10,1,0,"The Engineer that visited to install the cable was exceptionally good, personable, a very good communicator, and most importantly didn't stop the installation when faced with obstructions, but rather, he overcame the obstructions to ensure the installation was completed. To elaborate, there was a hedge against the wall where the cable had to come through, most modern day engineers would stop the job at that point and cite the hedge as an obstruction, but not Stevie, he got in to the hedge to ensure the job got done. I was really impressed.",0.4000000059604645,2.0999999046325684,['7_engineer_technician_mat_incredibly'],['Field Engineer Performance'],1
control,,358785303,10,Polite and helpful phone staff that reached out and made an extra effort to call me back and help me move my Internet address when I hadn't even requested. They knew to reach out because of me searching the post code of the next address via company media website. They went out of their way to help me change account details as well and was very kind.,"Customer Service,General,General Services,UK Legacy",2023-05-01,10,10,10,10,10,10,0,0,Polite and helpful phone staff that reached out and made an extra effort to call me back and help me move my Internet address when I hadn't even requested. They knew to reach out because of me searching the post code of the next address via company media website. They went out of their way to help me change account details as well and was very kind.,0.6000000238418579,1.899999976158142,"['5_phone_50_internet_number', '11_agent_helpful_start_polite']","['Phone Support and Account Management', 'Sales Agent Performance and Process']",2
